r is pressed
time,x,y,z
3209070,0,0,0
3210246,0,0,0
3211415,0,0,0
3212583,0,0,0
3211264,0,0,0
3236774,0,0,0
3237945,0,0,0
3239121,0,0,0
3240289,0,0,0
3241458,0,0,0
3242626,0,0,0
3243794,0,0,0
3211264,0,0,0
3267280,0,0,0
3268448,0,0,0
3269617,0,0,0
3270786,0,0,0
3271954,0,0,0
3273120,0,0,0
3274240,0,0,0
3276800,0,0,0
3297776,0,0,0
3298945,0,0,0
3300097,0,0,0
3301281,0,0,0
3303168,0,0,0
3304320,0,0,0
3305508,0,0,0
3276800,0,0,0
3328995,0,0,0
3330163,0,0,0
3331328,0,0,0
3332501,0,0,0
3333669,0,0,0
3334784,0,0,0
3336000,0,0,0
3342336,0,0,0
3359236,0,0,0
3360644,0,0,0
3361797,0,0,0
3362984,0,0,0
3364104,0,0,0
3365320,0,0,0
3366474,0,0,0
3342336,0,0,0
3390665,0,0,0
3391856,0,0,0
3393024,0,0,0
3394192,0,0,0
3395368,0,0,0
3396488,0,0,0
3397705,0,0,0
3407872,0,0,0
3420175,0,0,0
3422339,0,0,0
3423520,0,0,0
3424640,0,0,0
3425856,0,0,0
3427008,0,0,0
3428192,0,0,0
3407872,0,0,0
3451664,0,0,0
3452800,0,0,0
3453969,0,0,0
3455169,0,0,0
3457028,0,0,0
3458192,0,0,0
3459395,0,0,0
3473408,0,0,0
3482880,0,0,0
3484034,0,0,0
3485186,0,0,0
3486356,0,0,0
3487556,0,0,0
3488724,0,0,0
3489796,0,0,0
3473408,0,0,0
3513344,0,0,0
3514512,0,0,0
3515712,0,0,0
3516880,0,0,0
3517952,0,0,0
3519001,0,0,0
3520393,0,0,0
3538944,0,0,0
3544576,0,0,0
3545768,0,0,0
3546888,0,0,0
3548097,0,0,0
3549280,0,0,0
3550208,0,0,0
3551618,0,0,0
3538944,0,0,0
3575104,0,0,0
3576256,0,0,0
3577441,0,0,0
3578368,0,0,0
3579776,0,0,0
3580928,0,0,0
3582122,0,0,0
3538944,0,0,0
3605601,0,0,0
3606528,0,0,0
3607938,0,0,0
3609098,0,0,0
3610883,0,0,0
3612165,0,0,0
3613312,0,0,0
3604480,0,0,0
3636802,0,0,0
3637970,0,0,0
3639042,0,0,0
3639316,0,0,0
3641479,0,0,0
3642648,0,0,0
3643784,0,0,0
3604480,0,0,0
3667309,0,0,0
3667984,0,0,0
3669632,0,0,0
3670800,0,0,0
3671937,0,0,0
3673105,0,0,0
3674305,0,0,0
3670016,0,0,0
3698498,0,0,0
3699681,0,0,0
3700737,0,0,0
3702017,0,0,0
3703170,0,0,0
3704320,0,0,0
3705488,0,0,0
3670016,0,0,0
3728902,0,0,0
3729942,0,0,0
3731329,0,0,0
3732480,0,0,0
3733648,0,0,0
3734848,0,0,0
3736016,0,0,0
3735552,0,0,0
3759488,0,0,0
3760641,0,0,0
3761793,0,0,0
3762978,0,0,0
3764884,0,0,0
3766017,0,0,0
3767201,0,0,0
3735552,0,0,0
3790608,0,0,0
3791874,0,0,0
3793026,0,0,0
3794178,0,0,0
3795362,0,0,0
3796547,0,0,0
3797508,0,0,0
3801088,0,0,0
3821186,0,0,0
3822338,0,0,0
3823522,0,0,0
3824707,0,0,0
3825667,0,0,0
3826955,0,0,0
3827760,0,0,0
3801088,0,0,0
3852334,0,0,0
3853568,0,0,0
3854720,0,0,0
3855904,0,0,0
3857089,0,0,0
3858178,0,0,0
3858434,0,0,0
3866624,0,0,0
3882880,0,0,0
3884064,0,0,0
3885249,0,0,0
3886337,0,0,0
3887105,0,0,0
3888672,0,0,0
3889920,0,0,0
3866624,0,0,0
3913410,0,0,0
3914578,0,0,0
3899394,0,0,0
3916816,0,0,0
3918793,0,0,0
3919886,0,0,0
3920928,0,0,0
3932160,0,0,0
3944578,0,0,0
3945762,0,0,0
3946946,0,0,0
3948035,0,0,0
3949075,0,0,0
3950466,0,0,0
3951634,0,0,0
3932160,0,0,0
3975120,0,0,0
3976192,0,0,0
3977233,0,0,0
3978625,0,0,0
3979794,0,0,0
3980928,0,0,0
3982098,0,0,0
3997696,0,0,0
4006304,0,0,0
4007490,0,0,0
4008450,0,0,0
4009732,0,0,0
4010020,0,0,0
4012164,0,0,0
4013313,0,0,0
3997696,0,0,0
4036608,0,0,0
4037890,0,0,0
4038690,0,0,0
4040330,0,0,0
4041480,0,0,0
4042633,0,0,0
4043817,0,0,0
4063232,0,0,0
4063265,0,0,0
4068481,0,0,0
4069632,0,0,0
4070784,0,0,0
4072497,0,0,0
4073861,0,0,0
4075008,0,0,0
4063232,0,0,0
4098072,0,0,0
4099624,0,0,0
4100665,0,0,0
4102032,0,0,0
4103200,0,0,0
4104370,0,0,0
4105472,0,0,0
4063232,0,0,0
4128824,0,0,0
4130177,0,0,0
4131360,0,0,0
4132528,0,0,0
4133632,0,0,0
4132880,0,0,0
4135978,0,0,0
4128768,0,0,0
4160043,0,0,0
4161408,0,0,0
4162562,0,0,0
4163714,0,0,0
4164898,0,0,0
4166090,0,0,0
4167180,0,0,0
4128768,0,0,0
4190720,0,0,0
4191874,0,0,0
4193057,0,0,0
4194250,0,0,0
4195340,0,0,0
4196364,0,0,0
4197676,0,0,0
4194304,0,0,0
4221218,0,0,0
4222404,0,0,0
4223492,0,0,0
4224517,0,0,0
4226616,0,0,0
4227585,0,0,0
4228866,0,0,0
4194304,0,0,0
4252416,0,0,0
4253600,0,0,0
4254785,0,0,0
4255745,0,0,0
4257026,0,0,0
4257824,0,0,0
4259459,0,0,0
4259840,0,0,0
4282944,0,0,0
4284122,0,0,0
4285194,0,0,0
4284442,0,0,0
4287627,0,0,0
4288768,0,0,0
4289920,0,0,0
4259840,0,0,0
4314114,0,0,0
4315328,0,0,0
4316496,0,0,0
4317186,0,0,0
4318738,0,0,0
4320002,0,0,0
4321170,0,0,0
4325376,0,0,0
4344642,0,0,0
4341762,0,0,0
4346882,0,0,0
4347939,0,0,0
4349322,0,0,0
4351392,0,0,0
4352564,0,0,0
4325376,0,0,0
4376042,0,0,0
4377210,0,0,0
4378385,0,0,0
4379553,0,0,0
4381432,0,0,0
4382604,0,0,0
4383773,0,0,0
4390912,0,0,0
4407268,0,0,0
4408436,0,0,0
4409604,0,0,0
4410773,0,0,0
4411941,0,0,0
4413056,0,0,0
4414272,0,0,0
4390912,0,0,0
4437764,0,0,0
4438932,0,0,0
4440108,0,0,0
4441277,0,0,0
4442445,0,0,0
4443584,0,0,0
4444768,0,0,0
4456448,0,0,0
4468980,0,0,0
4470145,0,0,0
4471313,0,0,0
4472482,0,0,0
4473656,0,0,0
4474824,0,0,0
4475992,0,0,0
4456448,0,0,0
4499457,0,0,0
4500609,0,0,0
4501808,0,0,0
4502976,0,0,0
4504144,0,0,0
4505312,0,0,0
4506481,0,0,0
4521984,0,0,0
4529953,0,0,0
4531136,0,0,0
4532304,0,0,0
4533472,0,0,0
4535368,0,0,0
4536536,0,0,0
4537708,0,0,0
4521984,0,0,0
4561186,0,0,0
4562358,0,0,0
4563520,0,0,0
4564689,0,0,0
4565864,0,0,0
4567032,0,0,0
4568200,0,0,0
4587520,0,0,0
4591617,0,0,0
4592833,0,0,0
4593985,0,0,0
4595184,0,0,0
4596354,0,0,0
4597520,0,0,0
4598688,0,0,0
4587520,0,0,0
4622884,0,0,0
4624048,0,0,0
4625216,0,0,0
4626396,0,0,0
4627564,0,0,0
4628480,0,0,0
4629888,0,0,0
4587520,0,0,0
4653387,0,0,0
4654552,0,0,0
4655720,0,0,0
4656892,0,0,0
4658060,0,0,0
4659228,0,0,0
4660403,0,0,0
4653056,0,0,0
4683881,0,0,0
4685050,0,0,0
4686218,0,0,0
4687392,0,0,0
4689276,0,0,0
4690447,0,0,0
4691615,0,0,0
4653056,0,0,0
4715102,0,0,0
4716270,0,0,0
4717438,0,0,0
4718607,0,0,0
4719775,0,0,0
4720943,0,0,0
4722120,0,0,0
4718592,0,0,0
4745598,0,0,0
4746766,0,0,0
4747935,0,0,0
4749111,0,0,0
4750279,0,0,0
4751440,0,0,0
4752616,0,0,0
4718592,0,0,0
4776806,0,0,0
4777977,0,0,0
4779144,0,0,0
4780314,0,0,0
4781482,0,0,0
4782650,0,0,0
4783818,0,0,0
4784128,0,0,0
4807305,0,0,0
4808472,0,0,0
4809640,0,0,0
4810810,0,0,0
4811978,0,0,0
4813146,0,0,0
4814315,0,0,0
4784128,0,0,0
4837792,0,0,0
4838960,0,0,0
4840138,0,0,0
4841306,0,0,0
4843184,0,0,0
4844368,0,0,0
4845536,0,0,0
4849664,0,0,0
4869014,0,0,0
4870183,0,0,0
4871354,0,0,0
4872524,0,0,0
4873693,0,0,0
4874861,0,0,0
4876028,0,0,0
4849664,0,0,0
4899510,0,0,0
4900678,0,0,0
4901846,0,0,0
4903015,0,0,0
4904183,0,0,0
4905354,0,0,0
4906525,0,0,0
4915200,0,0,0
4930712,0,0,0
4931886,0,0,0
4933054,0,0,0
4934223,0,0,0
4935396,0,0,0
4936564,0,0,0
4937732,0,0,0
4915200,0,0,0
4961210,0,0,0
4962385,0,0,0
4963552,0,0,0
4964720,0,0,0
4965890,0,0,0
4967058,0,0,0
4968226,0,0,0
4980736,0,0,0
4991704,0,0,0
4992873,0,0,0
4994044,0,0,0
4995212,0,0,0
4997088,0,0,0
4998272,0,0,0
4999441,0,0,0
4980736,0,0,0
5022920,0,0,0
5024096,0,0,0
5025264,0,0,0
5026432,0,0,0
5027600,0,0,0
5028770,0,0,0
5029938,0,0,0
5046272,0,0,0
5053416,0,0,0
5054584,0,0,0
5055754,0,0,0
5056922,0,0,0
5058098,0,0,0
5059264,0,0,0
5060432,0,0,0
5046272,0,0,0
5084624,0,0,0
5085798,0,0,0
5086966,0,0,0
5088139,0,0,0
5089307,0,0,0
5090476,0,0,0
5091644,0,0,0
5111808,0,0,0
5115131,0,0,0
5116299,0,0,0
5117467,0,0,0
5119388,0,0,0
5120557,0,0,0
5121725,0,0,0
5122893,0,0,0
5111808,0,0,0
5146378,0,0,0
5147546,0,0,0
5148715,0,0,0
5149883,0,0,0
5151764,0,0,0
5152934,0,0,0
5154110,0,0,0
5111808,0,0,0
5177589,0,0,0
5178756,0,0,0
5179926,0,0,0
5181102,0,0,0
5182270,0,0,0
5183439,0,0,0
5184607,0,0,0
5177344,0,0,0
5208092,0,0,0
5209262,0,0,0
5210430,0,0,0
5211598,0,0,0
5212767,0,0,0
5213935,0,0,0
5215111,0,0,0
5177344,0,0,0
5239302,0,0,0
5240473,0,0,0
5241641,0,0,0
5242809,0,0,0
5243978,0,0,0
5245146,0,0,0
5246314,0,0,0
5242880,0,0,0
5269793,0,0,0
5270961,0,0,0
5272138,0,0,0
5273306,0,0,0
5274474,0,0,0
5275643,0,0,0
5276811,0,0,0
5242880,0,0,0
5300298,0,0,0
5301466,0,0,0
5302634,0,0,0
5303803,0,0,0
5305684,0,0,0
5306854,0,0,0
5308022,0,0,0
5308416,0,0,0
5331503,0,0,0
5332671,0,0,0
5333839,0,0,0
5335008,0,0,0
5336176,0,0,0
5337346,0,0,0
5338516,0,0,0
5308416,0,0,0
5361995,0,0,0
5363163,0,0,0
5364328,0,0,0
5365501,0,0,0
5366669,0,0,0
5367836,0,0,0
5369006,0,0,0
5373952,0,0,0
5393197,0,0,0
5394375,0,0,0
5395544,0,0,0
5396712,0,0,0
5397880,0,0,0
5399049,0,0,0
5400217,0,0,0
5373952,0,0,0
5423698,0,0,0
5424867,0,0,0
5426032,0,0,0
5427200,0,0,0
5428378,0,0,0
5429546,0,0,0
5430714,0,0,0
5439488,0,0,0
5454193,0,0,0
5455369,0,0,0
5456537,0,0,0
5457705,0,0,0
5459586,0,0,0
5460756,0,0,0
5461925,0,0,0
